# nm	H2O.H	H2O.O	CCl4.Cl	CCl4.C	Na+	Cl-	DDC.T	DDC.HG
# 
-4.405445147894846425e-01	2.679727087566977501e+09	-2.693614380077337265e+09	-3.461890571445312817e+05	1.496933624587500235e+05	1.333060999218750000e+08	-1.764897660937500000e+07	-5.180287559968749061e+06	-6.177930384576561302e+07
-4.205445147894846247e-01	2.679076628901386738e+09	-2.672409427579082966e+09	-4.491101281874999986e+05	7.484668122937501175e+04	1.227918159843750000e+08	-2.102856787500000000e+07	-5.975868377906249836e+06	-7.570021577901563048e+07
-4.005445147894846070e-01	2.654261630809103966e+09	-2.661611813730278969e+09	-8.327250293476562947e+05	4.865034279909374891e+05	1.289251482812500000e+08	-1.827482684375000000e+07	-7.786953786140623502e+06	-7.470661594692187011e+07
-3.805445147894846447e-01	2.656700850805069447e+09	-2.639431173233638287e+09	-8.327250293476562947e+05	1.871167030734375003e+05	1.166584836875000000e+08	-1.990203745312500000e+07	-7.469084452101561241e+06	-9.005747049567186832e+07
-3.605445147894846269e-01	2.624925944990967274e+09	-2.607103377553784370e+09	-1.375399767574218800e+06	6.361967904496875126e+05	1.116516818125000000e+08	-1.915101717187500000e+07	-1.018690167989843711e+07	-9.740169782601562142e+07
-3.405445147894846092e-01	2.603298194360078812e+09	-2.581475306129513264e+09	-1.534459604640624952e+06	5.987734498350000940e+05	1.122775320468750000e+08	-2.077822778125000000e+07	-1.201363334399218485e+07	-9.434729834217186272e+07
-3.205445147894846469e-01	2.584467415991230488e+09	-2.571458242679417610e+09	-2.180055413910156116e+06	7.858901529084375361e+05	9.963535731250000000e+07	-1.752380656250000000e+07	-1.317646307946093753e+07	-9.267552719610938430e+07
-3.005445147894846292e-01	2.550415904847561359e+09	-2.557213197902983189e+09	-2.629165542097656056e+06	1.459510283972812584e+06	9.312651487500000000e+07	-1.802448675000000000e+07	-1.483865871693749912e+07	-9.635552657423436642e+07
-2.805445147894846114e-01	2.518250723834104538e+09	-2.513827604908088207e+09	-3.190553202332031447e+06	2.058283733807812911e+06	8.837005309375000000e+07	-2.040271764062500000e+07	-1.606620136664062366e+07	-9.709152644985936582e+07
-2.605445147894846492e-01	2.485890405220971107e+09	-2.463286966591696739e+09	-4.257189756777343340e+06	2.095707074422500329e+06	7.835644934375000000e+07	-1.927618721875000000e+07	-1.926654912514062598e+07	-9.960706888190625608e+07
-2.405445147894846036e-01	2.457205178068424225e+09	-2.407347521350903034e+09	-6.034917347519530915e+06	2.282823777495937422e+06	7.134692671875000000e+07	-2.228026834375000000e+07	-1.907115868196874857e+07	-8.705301386053125560e+07
-2.205445147894845859e-01	2.395086375504519939e+09	-2.380938899527924061e+09	-7.298039583046875894e+06	3.180983952248438261e+06	6.508842437500000000e+07	-2.015237754687500000e+07	-2.281793628010156378e+07	-9.836638337728124857e+07
-2.005445147894845959e-01	2.353652158506397247e+09	-2.328642022814437389e+09	-9.010271946761718020e+06	5.576077751588438638e+06	6.083264278125000000e+07	-2.090339782812500000e+07	-2.058646726943749934e+07	-8.263701460678124428e+07
-1.805445147894846059e-01	2.293354640206145763e+09	-2.270556063977194786e+09	-1.132131781472656317e+07	5.912887817120624706e+06	5.157005931250000000e+07	-2.027754759375000000e+07	-2.713861854315625131e+07	-9.074615609357811511e+07
-1.605445147894845881e-01	2.221544003524940968e+09	-2.200111390493730068e+09	-1.295869849041015469e+07	8.233134935231250711e+06	4.581223715625000000e+07	-2.002720750000000000e+07	-2.385277964264062047e+07	-6.739393146839061379e+07
-1.405445147894845981e-01	2.135813551400096655e+09	-2.132853964471659660e+09	-1.679484750201171637e+07	9.804915241048125550e+06	3.604897350000000000e+07	-2.027754759375000000e+07	-2.875381282803124562e+07	-7.299541623609375954e+07
-1.205445147894846220e-01	2.051026264340358973e+09	-2.042114980621767282e+09	-2.111753248581640422e+07	1.388405936804906465e+07	3.342040251562500000e+07	-1.839999689062500000e+07	-3.028677039210937172e+07	-8.030547214364063740e+07
-1.005445147894846042e-01	1.978597691926842690e+09	-1.951245905038756847e+09	-2.446714552521484345e+07	1.519387628956312686e+07	2.703673012500000000e+07	-2.015237754687500000e+07	-2.800654764818749204e+07	-5.489507643768748641e+07
-8.054451478948461418e-02	1.859238526790962934e+09	-1.870719122238637447e+09	-2.915473248817187548e+07	2.211719430328031629e+07	2.415781904687500000e+07	-1.915101717187500000e+07	-3.252437273507031053e+07	-4.426776394785937667e+07
-6.054451478948461030e-02	1.754937479763506413e+09	-1.779980138388745308e+09	-3.501187707661718875e+07	2.395093799340000004e+07	1.877550703125000000e+07	-2.065305773437500000e+07	-2.900277605126561970e+07	-3.496262266317187250e+07
-4.054451478948460641e-02	1.658994826588889122e+09	-1.653530973797927856e+09	-4.403150548438280821e+07	2.956443908560312539e+07	1.451972543750000000e+07	-1.552108581250000000e+07	-3.375804871707030386e+07	-3.601667962790624797e+07
-2.054451478948460599e-02	1.528903093470764160e+09	-1.540871532917631626e+09	-5.022548266896875203e+07	3.734849393345812708e+07	1.139047426562500000e+07	-1.477006553125000000e+07	-3.397665820393750072e+07	-3.841393636565624923e+07
-5.445147894846055769e-04	1.417414478188530922e+09	-1.413121450995632887e+09	-5.738317533695703000e+07	4.326138175057875365e+07	8.386393140625000000e+06	-1.164081435937500000e+07	-3.318464473233594000e+07	-2.875656656906249002e+07
1.945548521051539484e-02	1.285891736006106615e+09	-1.279712378682995796e+09	-6.841444286056250334e+07	5.336568371654437482e+07	6.008162250000000000e+06	-1.139047426562500000e+07	-2.920142091565624624e+07	-2.052913938796874508e+07
3.945548521051539526e-02	1.167248075402376652e+09	-1.169654772465062141e+09	-7.723758558724609017e+07	6.582765614123532176e+07	4.756461781250000000e+06	-1.351836506250000000e+07	-3.292666926572655886e+07	-1.810033979840624705e+07
5.945548521051539914e-02	1.032603131625117302e+09	-1.030196434562431812e+09	-8.876474554405859113e+07	7.162827393651187420e+07	4.756461781250000000e+06	-9.512923562500000000e+06	-3.293511824389062822e+07	-1.488034034254687279e+07
7.945548521051538915e-02	9.305786899272277355e+08	-9.161710304843953848e+08	-9.894457511630856991e+07	8.446447976734969020e+07	3.379591265625000000e+06	-7.259862718750000000e+06	-2.739340217357031628e+07	-1.274594070323437452e+07
9.945548521051539304e-02	8.089103965285012722e+08	-7.934945261540033817e+08	-1.096015841997578144e+08	1.009307496378121972e+08	2.503400937500000000e+06	-6.133332296875000000e+06	-2.692883354459375143e+07	-8.779427087812498212e+06
1.194554852105153969e-01	7.107887068241554499e+08	-7.037312303024971485e+08	-1.218772610368828177e+08	1.167233993772103190e+08	1.001360375000000000e+06	-3.004081125000000000e+06	-2.436916867102343962e+07	-3.953370760499998461e+06
1.394554852105154008e-01	6.142606408505067825e+08	-5.921125232871459723e+08	-1.349575935203437507e+08	1.309068454701768905e+08	8.761903281250000000e+05	-2.378230890625000000e+06	-2.518358758101562411e+07	-1.719085423781250603e+06
1.594554852105154186e-01	5.240095009998075366e+08	-5.097644562233728170e+08	-1.503863977157851458e+08	1.483835455372359455e+08	3.755101406250000000e+05	-2.002720750000000000e+06	-2.245794722528906539e+07	-3.075428051718750503e+06
1.794554852105154086e-01	4.540526715155358315e+08	-4.108296931870387793e+08	-1.617170719915156364e+08	1.598350877653303146e+08	1.251700468750000000e+05	-1.251700468750000000e+06	-1.549786676880468801e+07	-3.114856616484375671e+06
1.994554852105153986e-01	3.759651087113812566e+08	-3.518330922179690599e+08	-1.722430906209101677e+08	1.769001310856277943e+08	7.510202812500000000e+05	-1.251700468750000000e+06	-1.880398321691406891e+07	-3.007085206125000026e+06
2.194554852105154163e-01	3.059432333605504632e+08	-2.818437398004177809e+08	-1.844906980750234425e+08	1.904473803881447017e+08	1.251700468750000000e+05	-1.251700468750000000e+05	-1.404013640289843641e+07	-2.081828219624999911e+06
2.394554852105154064e-01	2.583621819725962281e+08	-2.279207164229550064e+08	-1.966634538411054611e+08	2.062026067869281471e+08	1.251700468750000000e+05	-3.755101406250000000e+05	-1.155864022360156104e+07	-1.006742687015624600e+06
2.594554852105153686e-01	2.086996628547520638e+08	-1.847302610277374983e+08	-2.068339269523515403e+08	2.212467897140325308e+08	0.000000000000000000e+00	0.000000000000000000e+00	-9.662063673351563513e+06	-9.094855605937499786e+05
2.794554852105153864e-01	1.686314090543695092e+08	-1.371166867065037489e+08	-2.157506342890742123e+08	2.325112152390534282e+08	1.251700468750000000e+05	0.000000000000000000e+00	-9.612871844929687679e+06	-1.190742655921874801e+06
2.994554852105154041e-01	1.330187971132828295e+08	-1.042034782276181281e+08	-2.259772461663437486e+08	2.434388306985422373e+08	1.251700468750000000e+05	-1.251700468750000000e+05	-5.848945950375000946e+06	-2.628570984374935506e+03
3.194554852105153664e-01	1.043010470274567306e+08	-8.319366332904094458e+07	-2.281198757362382710e+08	2.526075491491406560e+08	0.000000000000000000e+00	-2.503400937500000000e+05	-4.960488957656249404e+06	-4.915427740781250177e+05
3.394554852105153842e-01	8.143742493194624782e+07	-6.335467402852687240e+07	-2.349033099640702903e+08	2.614768808748215735e+08	0.000000000000000000e+00	-1.251700468750000000e+05	-4.427201972945312969e+06	-5.099427709687500028e+05
3.594554852105154019e-01	6.465559135970813036e+07	-4.943485858488749713e+07	-2.423884787671953142e+08	2.652566382769050300e+08	0.000000000000000000e+00	-2.503400937500000000e+05	-3.075428051718752831e+06	-5.782856165624997811e+04
3.794554852105153642e-01	4.715825325532031059e+07	-3.466944687598031759e+07	-2.463930440768671930e+08	2.663419151547309160e+08	0.000000000000000000e+00	0.000000000000000000e+00	-1.344326303437502123e+06	1.839999689062499965e+04
3.994554852105153819e-01	3.457187807614171505e+07	-2.471742929244374856e+07	-2.503882529255351424e+08	2.690363956789885163e+08	0.000000000000000000e+00	0.000000000000000000e+00	3.365634805398439057e+06	3.942856476562500466e+05
4.194554852105153997e-01	2.790467675383780897e+07	-1.704201703847437352e+07	-2.542805407031601667e+08	2.674646153731715977e+08	0.000000000000000000e+00	0.000000000000000000e+00	3.281207608781249728e+06	-9.462855543750000652e+04
